426.548, 0.000296436
426.358, 0.000142442
426.168, 0.000852671
425.979, 0.00198435
425.789, 0.00461435
425.6, 0.00884063
425.411, 0.000163042
425.222, 0.000868968
425.033, 0.0010708
424.845, 0.000898406
424.656, 0.000541025
424.468, 0.000156873
424.28, 0.000216279
424.092, 0.000394051
423.904, 0.000416117
423.717, 0.000308962
423.529, 0.00015147
423.342, 0.0001358
423.155, 0.000230517
422.968, 0.000260104
422.781, 0.000215388
422.595, 0.000141743
422.408, 0.000127839
422.222, 0.000169085
422.036, 0.000185818
421.85, 0.00016428
421.664, 0.000131968
421.479, 0.000126585
421.293, 0.00014104
421.108, 0.000145443
420.923, 0.000135566
420.738, 0.000125265
420.553, 0.000122861
420.369, 0.000122153
420.184, 0.000120108
420, 0.000121635
419.816, 0.000124233
419.632, 0.000117443
419.448, 0.000102001
419.264, 0.000100802
419.081, 0.00012183
418.898, 0.000134425
418.714, 0.000115125
418.531, 7.36894e-05
418.349, 8.49449e-05
418.166, 0.000142288
417.983, 0.00016894
417.801, 0.000137029
417.619, 5.77884e-05
417.437, 9.40778e-05
417.255, 0.000196138
417.073, 0.000244993
416.892, 0.000216916
416.71, 0.000148325
416.529, 0.000170864
416.348, 0.000256757
416.167, 0.00042765
415.986, 0.00121893
415.805, 0.00213563
415.625, 0.0022942
415.445, 0.00241829
415.265, 0.00202303
415.085, 0.00140963
414.905, 0.0010605
414.725, 0.000912048
414.545, 0.000753089
414.366, 0.000539727
414.187, 0.000363784
414.008, 0.000340418
413.829, 0.000378934
413.65, 0.00035162
413.472, 0.00024449
413.293, 0.000117703
413.115, 0.000130454
412.937, 0.000201902
412.759, 0.000209397
412.581, 0.000147631
412.403, 4.56294e-05
412.226, 6.05778e-05
412.048, 0.000129464
411.871, 0.000145554
411.694, 0.000112242
411.517, 6.05249e-05
411.34, 6.81544e-05
411.164, 0.000107483
410.987, 0.000119327
410.811, 0.000101106
410.635, 7.76092e-05
410.459, 8.45865e-05
410.283, 0.000106486
410.107, 0.000113089
409.932, 0.000101163
409.756, 8.93326e-05
409.581, 9.78717e-05
409.406, 0.00011439
409.231, 0.000117959
409.056, 0.000107048
408.881, 9.96661e-05
408.707, 0.000112632
408.532, 0.000130035
408.358, 0.000130957
408.184, 0.000115773
408.01, 0.000111275
407.836, 0.000134995
407.663, 0.000157841
407.489, 0.000152877
407.316, 0.000125393
407.143, 0.000125787
406.97, 0.000173272
406.797, 0.000208207
406.624, 0.000191478
406.452, 0.000134071
406.279, 0.000144277
406.107, 0.000241844
405.935, 0.00030387
405.763, 0.000271496
405.591, 0.000149595
405.419, 0.000166957
405.248, 0.000366714
405.076, 0.000494815
404.905, 0.000457883
404.734, 0.000230274
404.563, 0.000194322
404.392, 0.000614892
404.221, 0.000926536
404.051, 0.000954278
403.88, 0.000580246
403.71, 0.000233672
403.54, 0.0013725
403.37, 0.00266578
403.2, 0.00385141
403.03, 0.00467123
402.861, 0.0214437
402.691, 0.00491287
402.522, 0.00399363
402.353, 0.00274758
402.184, 0.00139396
402.015, 0.000196922
401.846, 0.000673528
401.678, 0.00107093
401.509, 0.00102676
401.341, 0.000659116
401.173, 0.00016739
401.005, 0.000344687
400.837, 0.00061379
400.669, 0.000627267
400.502, 0.000406793
400.334, 8.57765e-05
400.167, 0.000320958
400, 0.000531628


